"","날짜","호선","역번호","역명","구분","X04...05","X05...06","X06...07","X07...08","X08...09","X09...10","X10...11","X11...12","X12...13","X13...14","X14...15","X15...16","X16...17","X17...18","X18...19","X19...20","X20...21","X21...22","X22...23","X23...24","X00...01","X01...02","X02...03","X03...04"
"1593","2019-11-03","7호선",2750,"광명사거리","승차",1,388,510,692,1037,1448,1465,1271,1337,1437,1289,1195,1220,1028,927,892,592,494,315,120,0,0,0,0
"1594","2019-11-03","7호선",2750,"광명사거리","하차",0,87,257,244,397,709,877,816,946,1105,1202,1258,1422,1535,1473,1273,986,1027,836,552,69,0,0,0
"1595","2019-11-03","7호선",2751,"천왕","승차",0,116,168,240,420,515,554,452,456,462,402,436,378,351,244,234,166,109,89,20,0,0,0,0
"1596","2019-11-03","7호선",2751,"천왕","하차",0,21,87,82,120,177,238,229,225,298,371,394,464,538,538,432,388,411,328,224,25,0,0,0
"1597","2019-11-03","7호선",2752,"온수(성공회대입구)","승차",3,142,132,228,410,495,510,416,467,467,399,424,342,317,249,206,145,183,88,39,0,0,0,0
"1598","2019-11-03","7호선",2752,"온수(성공회대입구)","하차",0,21,81,152,252,300,323,193,242,294,277,368,438,421,497,446,408,373,360,245,138,0,0,0
"1599","2019-11-03","7호선",2753,"까치울","승차",0,61,118,174,323,412,422,345,394,424,438,458,427,319,300,174,155,133,92,37,0,0,0,0
"1600","2019-11-03","7호선",2753,"까치울","하차",0,13,82,67,112,220,235,254,307,309,314,342,418,425,447,381,295,333,311,202,0,0,0,0
"1601","2019-11-03","7호선",2754,"부천종합운동장","승차",0,58,69,153,212,292,259,232,224,259,239,208,205,162,141,106,83,65,55,19,0,0,0,0
"1602","2019-11-03","7호선",2754,"부천종합운동장","하차",0,22,67,54,109,137,173,149,133,153,181,169,204,199,197,166,156,139,157,102,1,0,0,0
"1603","2019-11-03","7호선",2755,"춘의","승차",0,73,149,192,307,399,364,367,391,346,365,312,288,228,259,158,153,102,87,33,0,0,0,0
"1604","2019-11-03","7호선",2755,"춘의","하차",0,20,88,77,165,171,222,150,196,222,296,273,285,333,394,380,302,327,289,179,0,0,0,0
"1605","2019-11-03","7호선",2756,"신중동","승차",0,119,197,288,447,565,542,572,659,674,695,636,581,556,534,494,566,325,292,108,0,0,0,0
"1606","2019-11-03","7호선",2756,"신중동","하차",0,35,100,107,193,465,505,438,468,494,569,614,679,721,756,573,501,485,413,289,49,0,0,0
"1607","2019-11-03","7호선",2757,"부천시청","승차",2,123,168,219,350,449,483,510,520,601,580,642,668,635,520,500,589,449,367,115,2,0,0,0
"1608","2019-11-03","7호선",2757,"부천시청","하차",1,42,110,129,214,399,409,434,515,612,633,690,751,702,726,529,434,337,356,220,34,0,0,0
"1609","2019-11-03","7호선",2758,"상동","승차",2,118,168,212,333,455,516,486,603,786,830,819,816,740,783,620,556,560,554,184,5,0,0,0
"1610","2019-11-03","7호선",2758,"상동","하차",0,68,128,139,338,520,548,917,807,787,769,846,799,824,681,574,428,371,355,183,34,0,0,0
"1611","2019-11-03","7호선",2759,"삼산체육관","승차",0,57,79,148,249,259,283,245,279,263,278,292,287,705,190,136,103,70,65,18,0,0,0,0
"1612","2019-11-03","7호선",2759,"삼산체육관","하차",0,5,39,36,81,110,167,170,181,354,648,257,265,260,268,253,197,185,175,159,11,0,0,0
"1613","2019-11-03","7호선",2760,"굴포천","승차",0,156,150,264,371,546,498,466,480,443,445,479,408,390,348,242,229,170,120,66,1,0,0,0
"1614","2019-11-03","7호선",2760,"굴포천","하차",0,13,75,85,95,159,243,258,273,358,377,463,493,699,477,527,438,407,430,276,41,0,0,0
"1615","2019-11-03","7호선",2761,"부평구청","승차",1,170,192,286,531,663,566,564,540,544,510,447,432,404,318,249,229,202,143,38,0,0,0,0
"1616","2019-11-03","7호선",2761,"부평구청","하차",0,17,106,94,131,135,193,191,231,272,325,342,472,544,543,442,465,453,417,288,40,0,0,0
"1617","2019-11-03","8호선",2811,"암사","승차",2,236,381,549,854,1136,1009,803,937,942,787,749,638,536,486,357,304,285,171,58,1,0,0,0
"1618","2019-11-03","8호선",2811,"암사","하차",0,11,155,137,229,297,451,300,502,553,693,742,961,978,1100,812,825,748,746,380,52,0,0,0
"1619","2019-11-03","8호선",2812,"천호(풍납토성)","승차",1,180,335,357,821,999,826,805,865,969,978,934,913,925,1003,718,681,486,397,167,0,0,0,0
"1620","2019-11-03","8호선",2812,"천호(풍납토성)","하차",0,33,259,254,443,789,844,840,852,1066,985,1122,1159,1281,1153,901,788,818,644,336,73,0,0,0
"1621","2019-11-03","8호선",2813,"강동구청","승차",0,81,147,242,550,635,550,437,536,549,462,440,401,365,305,210,186,119,121,33,0,0,0,0
"1622","2019-11-03","8호선",2813,"강동구청","하차",0,27,81,115,227,334,421,275,266,414,342,401,480,492,522,483,358,387,336,208,18,0,0,0
"1623","2019-11-03","8호선",2814,"몽촌토성(평화의문)","승차",0,30,74,69,222,293,302,255,332,296,577,697,468,498,363,207,187,165,126,62,0,0,0,0
"1624","2019-11-03","8호선",2814,"몽촌토성(평화의문)","하차",0,18,52,87,261,294,420,518,801,505,396,351,374,241,227,169,143,126,149,68,2,2,0,0
"1625","2019-11-03","8호선",2815,"잠실(송파구청)","승차",3,40,74,86,299,309,295,388,597,761,867,1085,1346,1505,1353,1249,1267,1131,779,224,1,0,0,0
"1626","2019-11-03","8호선",2815,"잠실(송파구청)","하차",0,34,269,403,667,1007,1146,1284,1801,1736,1539,1397,1349,928,817,549,359,255,151,96,22,0,0,0
"1627","2019-11-03","8호선",2816,"석촌","승차",0,59,112,143,325,385,393,344,441,444,387,319,386,356,279,259,260,214,183,69,0,0,0,0
"1628","2019-11-03","8호선",2816,"석촌","하차",0,12,90,119,234,352,428,421,465,459,486,506,518,499,520,401,275,352,272,178,41,0,0,0
"1629","2019-11-03","8호선",2817,"송파","승차",0,70,153,218,434,610,615,615,656,599,411,395,378,337,248,191,141,131,97,33,0,0,0,0
"1630","2019-11-03","8호선",2817,"송파","하차",0,10,75,117,197,292,302,270,270,367,383,476,503,542,492,472,362,397,303,163,16,0,0,0
"1631","2019-11-03","8호선",2818,"가락시장","승차",0,26,72,115,210,229,316,334,382,347,395,387,332,315,325,250,249,251,172,65,0,0,0,0
"1632","2019-11-03","8호선",2818,"가락시장","하차",0,34,90,101,291,331,343,406,404,392,402,388,401,455,426,314,248,305,213,136,67,0,0,0
"1633","2019-11-03","8호선",2819,"문정","승차",1,63,143,185,313,418,398,430,588,681,658,654,665,496,454,405,282,295,297,82,0,0,0,0
"1634","2019-11-03","8호선",2819,"문정","하차",0,25,130,181,286,448,685,663,561,630,571,449,551,483,564,400,404,378,309,195,5,0,0,0
"1635","2019-11-03","8호선",2820,"장지","승차",1,100,215,318,687,792,856,1030,959,1130,864,1295,1222,1029,1120,784,594,706,630,135,0,0,0,0
"1636","2019-11-03","8호선",2820,"장지","하차",1,41,172,221,718,991,1207,851,1063,1089,1134,933,1102,959,1003,632,590,505,468,303,0,0,0,0
"1637","2019-11-03","8호선",2821,"복정","승차",0,73,176,233,467,581,654,534,792,567,776,565,540,499,451,300,321,270,155,64,1,0,0,0
"1638","2019-11-03","8호선",2821,"복정","하차",0,39,154,187,412,344,607,456,556,372,438,439,408,504,442,400,422,342,269,192,20,0,0,0
"1639","2019-11-03","8호선",2822,"산성","승차",2,95,132,152,300,398,348,297,312,315,306,276,402,339,202,134,81,74,38,19,0,0,0,0
"1640","2019-11-03","8호선",2822,"산성","하차",0,17,64,68,168,310,349,237,189,214,242,261,305,303,352,300,296,296,292,155,22,0,0,0
"1641","2019-11-03","8호선",2823,"남한산성입구(성남법원.검찰청)","승차",1,184,303,406,690,908,743,778,760,757,600,599,575,538,401,260,174,136,83,61,1,0,0,0
"1642","2019-11-03","8호선",2823,"남한산성입구(성남법원.검찰청)","하차",1,32,111,94,174,336,495,307,388,398,508,510,620,671,764,646,636,626,621,319,53,0,0,0
"1643","2019-11-03","8호선",2824,"단대오거리","승차",1,159,249,311,436,623,640,554,563,562,501,444,371,324,244,221,184,146,113,54,1,0,0,0
"1644","2019-11-03","8호선",2824,"단대오거리","하차",2,38,119,138,170,167,201,190,260,327,362,447,580,570,669,598,543,554,510,263,40,0,0,0
"1645","2019-11-03","8호선",2825,"신흥","승차",0,73,102,127,211,289,235,226,282,248,223,258,325,265,207,168,147,133,101,39,1,0,0,0
"1646","2019-11-03","8호선",2825,"신흥","하차",0,10,51,51,76,137,140,173,186,320,326,338,323,360,330,326,242,278,195,106,9,0,0,0
"1647","2019-11-03","8호선",2826,"수진","승차",0,81,99,136,260,333,340,338,363,335,396,429,386,332,221,132,176,128,82,26,3,0,0,0
"1648","2019-11-03","8호선",2826,"수진","하차",0,13,84,168,126,233,243,228,179,323,301,307,274,273,341,281,220,265,226,137,15,0,0,0
"1649","2019-11-03","8호선",2827,"모란","승차",1,52,68,116,137,209,211,198,262,299,270,246,254,264,200,154,157,157,90,43,0,0,0,0
"1650","2019-11-03","8호선",2827,"모란","하차",1,16,82,85,73,110,152,119,137,144,158,215,256,194,250,172,141,125,126,72,13,0,0,0
"1651","2019-11-04","1호선",150,"서울역","승차",32,460,606,2384,3828,2409,2223,2907,2972,2967,2605,3415,3748,5811,10469,4921,3080,2910,1913,980,110,0,0,0
"1652","2019-11-04","1호선",150,"서울역","하차",0,417,2508,4759,10494,7460,3180,2621,2594,2661,2480,2466,2847,3023,3454,2337,1582,1426,1003,486,242,20,0,0
"1653","2019-11-04","1호선",151,"시청","승차",6,89,198,353,448,540,661,816,873,995,1312,1631,1924,2985,7278,2823,2285,2393,1400,499,22,3,0,0
"1654","2019-11-04","1호선",151,"시청","하차",0,189,902,3289,9527,3921,1858,1538,1263,1303,1136,941,922,845,1002,536,340,285,202,106,44,4,0,0
"1655","2019-11-04","1호선",152,"종각","승차",4,112,183,270,508,616,802,1257,1403,1876,2090,2687,2977,5249,10769,4869,3970,4579,3148,1220,98,2,0,0
"1656","2019-11-04","1호선",152,"종각","하차",1,188,1180,4977,13034,7413,2731,2485,2036,1969,1669,1526,1633,1762,2453,1407,541,361,248,149,42,0,0,0
"1657","2019-11-04","1호선",153,"종로3가","승차",6,153,190,253,384,625,998,1648,1979,2514,2519,3004,3294,3361,4769,3103,2262,2572,1929,792,98,3,0,0
"1658","2019-11-04","1호선",153,"종로3가","하차",4,124,541,1195,3669,4103,3206,2951,2766,2777,2571,2034,1756,1790,2177,1046,433,295,246,167,70,4,0,0
"1659","2019-11-04","1호선",154,"종로5가","승차",0,76,122,242,395,506,884,1318,1505,1895,2283,2356,2568,3495,5033,2579,1581,1391,857,266,32,0,0,0
"1660","2019-11-04","1호선",154,"종로5가","하차",0,147,756,1899,5405,3438,2391,2330,2240,1980,1925,1696,1488,1354,1194,734,377,307,163,111,32,1,0,0
"1661","2019-11-04","1호선",155,"동대문","승차",26,598,458,744,988,880,713,770,921,957,943,999,1028,1016,1101,743,587,594,448,229,43,0,0,0
"1662","2019-11-04","1호선",155,"동대문","하차",1,77,295,590,1118,1126,987,1107,959,1188,1052,967,930,1015,967,1151,741,586,616,428,131,5,0,0
"1663","2019-11-04","1호선",156,"신설동","승차",7,436,437,961,1324,884,778,894,873,928,881,1020,1306,1736,2880,1182,804,663,483,175,25,0,0,0
"1664","2019-11-04","1호선",156,"신설동","하차",0,102,352,1327,3542,1781,998,711,776,854,695,865,822,1050,1237,973,590,559,616,339,88,0,0,0
"1665","2019-11-04","1호선",157,"제기동","승차",18,189,371,1040,1563,967,994,1359,1509,1990,2054,2292,2278,1927,1938,924,522,360,374,167,22,0,0,0
"1666","2019-11-04","1호선",157,"제기동","하차",3,75,381,885,2126,1823,1866,2006,2051,2292,1995,1773,1349,1174,1128,812,496,390,407,240,64,0,0,0
"1667","2019-11-04","1호선",158,"청량리(서울시립대입구)","승차",80,485,732,2097,2659,1615,1255,1383,1627,1817,1772,2114,2211,2067,1932,1008,876,625,485,234,22,3,0,0
"1668","2019-11-04","1호선",158,"청량리(서울시립대입구)","하차",2,141,507,812,1899,1767,1541,1707,1984,2021,1953,1801,1744,1977,2376,1845,1054,854,914,511,189,0,2,0
"1669","2019-11-04","1호선",159,"동묘앞","승차",0,150,141,328,402,323,351,492,547,848,962,1096,1171,1216,993,433,267,224,140,63,9,5,0,0
"1670","2019-11-04","1호선",159,"동묘앞","하차",2,27,171,469,1145,572,570,708,892,1113,983,998,765,632,452,291,215,227,202,153,59,9,0,0
"1671","2019-11-04","2호선",201,"시청","승차",1,51,101,250,388,539,738,928,908,1138,1348,1433,1760,3258,8955,2926,2107,2035,1297,549,58,0,0,0
"1672","2019-11-04","2호선",201,"시청","하차",0,89,663,2965,11451,3993,1281,1089,906,1129,1031,900,803,898,1007,556,329,302,282,172,66,18,0,0
"1673","2019-11-04","2호선",202,"을지로입구","승차",8,125,155,412,751,1069,1140,1456,1762,2214,2379,2865,3371,5723,13384,6193,5354,4420,3044,1374,166,5,0,0
"1674","2019-11-04","2호선",202,"을지로입구","하차",0,75,1117,5845,16485,6989,3384,3163,2437,2313,2082,1991,2135,2209,2789,1500,840,848,559,358,93,46,0,0
"1675","2019-11-04","2호선",203,"을지로3가","승차",1,41,110,249,436,634,702,879,860,948,1095,1440,1661,3117,6631,2889,1918,1917,1462,710,135,3,0,0
"1676","2019-11-04","2호선",203,"을지로3가","하차",0,73,761,3016,7784,3549,1574,1158,999,1127,988,859,939,1150,1340,805,465,336,275,214,63,4,0,0
"1677","2019-11-04","2호선",204,"을지로4가","승차",1,34,57,173,309,481,532,631,690,789,971,1144,1148,2163,3356,1607,784,618,470,210,37,0,0,0
"1678","2019-11-04","2호선",204,"을지로4가","하차",0,47,439,1343,3835,1924,1006,939,993,876,831,699,702,641,578,373,190,191,184,131,48,1,0,0
"1679","2019-11-04","2호선",205,"동대문역사문화공원","승차",11,377,253,378,659,600,656,757,867,946,1091,1327,1872,2030,2613,1557,1149,1120,921,682,163,5,0,0
"1680","2019-11-04","2호선",205,"동대문역사문화공원","하차",1,40,391,1170,2908,1815,1342,1198,1199,1290,1296,1156,1112,1373,1699,1905,1234,969,734,423,175,5,2,0
"1681","2019-11-04","2호선",206,"신당","승차",3,232,500,1328,2256,1231,761,695,824,777,813,797,1047,1164,1636,991,641,609,336,191,44,0,0,0
"1682","2019-11-04","2호선",206,"신당","하차",2,54,315,727,1818,1063,732,678,726,782,772,948,982,1236,1898,1396,797,840,707,481,185,0,0,0
"1683","2019-11-04","2호선",207,"상왕십리","승차",1,235,586,2013,3098,1428,860,696,763,698,627,720,702,954,1241,814,494,440,304,120,26,0,0,0
"1684","2019-11-04","2호선",207,"상왕십리","하차",0,34,230,533,1713,860,527,488,537,610,592,710,914,1153,2133,1620,959,858,828,478,197,0,0,0
"1685","2019-11-04","2호선",208,"왕십리(성동구청)","승차",43,330,465,1383,2541,1353,847,802,828,868,825,957,1504,1622,1807,1154,1096,1108,1179,819,148,2,0,0
"1686","2019-11-04","2호선",208,"왕십리(성동구청)","하차",0,41,276,619,1370,953,591,648,596,743,644,769,947,1363,2494,1718,944,816,817,504,249,1,0,0
"1687","2019-11-04","2호선",209,"한양대","승차",2,44,111,241,424,314,287,406,610,620,867,1284,1998,2455,1859,863,860,1252,684,342,88,2,0,0
"1688","2019-11-04","2호선",209,"한양대","하차",2,22,310,693,3222,3139,2452,892,1581,1087,885,537,454,662,1119,480,299,252,225,140,73,2,0,0
"1689","2019-11-04","2호선",210,"뚝섬","승차",1,158,360,1079,1529,857,620,607,682,883,914,973,1251,1867,5167,2445,1207,1641,798,295,62,0,0,0
"1690","2019-11-04","2호선",210,"뚝섬","하차",0,82,636,1473,6456,3084,1155,808,916,829,808,955,944,1200,2185,1259,609,535,542,327,134,2,0,0
"1691","2019-11-04","2호선",211,"성수","승차",0,192,406,1210,1566,1121,866,872,984,1193,1337,1505,1818,3705,9844,3876,1927,1744,1219,491,78,4,0,0
"1692","2019-11-04","2호선",211,"성수","하차",0,161,1213,3155,13046,4879,1587,1199,1098,1235,1158,1226,1367,1431,1933,1384,836,638,639,332,177,53,0,0
"1693","2019-11-04","2호선",212,"건대입구","승차",9,661,957,2699,4755,2812,1536,1377,1621,1759,1843,1969,2333,2886,3722,2583,2554,2861,2693,1625,349,2,0,0
"1694","2019-11-04","2호선",212,"건대입구","하차",1,84,663,1229,3458,2218,1949,1733,1795,2049,2008,2159,2638,3906,6839,5239,2694,2345,2223,1224,534,55,0,0
"1695","2019-11-04","2호선",213,"구의(광진구청)","승차",1,560,1189,3319,5661,2839,1333,1060,1165,1056,1056,939,1190,1322,1848,900,702,633,566,371,91,1,0,0
"1696","2019-11-04","2호선",213,"구의(광진구청)","하차",0,48,393,661,1904,1013,807,651,907,887,1048,1286,1551,2178,3971,3087,1901,1693,1719,930,363,1,0,0
"1697","2019-11-04","2호선",214,"강변(동서울터미널)","승차",3,400,1405,4335,6406,4790,3131,2706,2372,2001,1966,1771,2017,2268,2802,2125,1622,1235,911,371,81,1,0,0
"1698","2019-11-04","2호선",214,"강변(동서울터미널)","하차",1,150,1471,1453,2421,2051,1868,1601,1828,1937,2077,2540,2932,3497,5517,4238,2835,2188,2071,987,368,0,0,0
"1699","2019-11-04","2호선",215,"잠실나루","승차",2,132,550,2056,2562,1436,1089,1035,866,872,1026,1045,1312,1531,1467,790,648,443,245,123,34,0,0,0
"1700","2019-11-04","2호선",215,"잠실나루","하차",2,73,441,1106,1937,1360,913,771,980,909,949,891,870,1053,1856,1572,856,835,766,404,149,0,0,0
"1701","2019-11-04","2호선",216,"잠실(송파구청)","승차",2,545,2179,5574,8590,5685,3421,3008,3225,3543,3432,3892,4536,6294,10078,6624,5614,4640,3524,1003,172,0,0,0
"1702","2019-11-04","2호선",216,"잠실(송파구청)","하차",0,243,1696,3928,8594,6672,4013,3980,3416,3522,3496,4063,4646,5719,9521,7047,3956,3422,3383,1695,433,1,0,0
"1703","2019-11-04","2호선",217,"잠실새내","승차",2,234,768,3086,4267,2249,1270,1163,1108,1085,930,1116,1311,1380,1794,1271,1059,1061,936,493,104,0,0,0
"1704","2019-11-04","2호선",217,"잠실새내","하차",0,25,324,740,1261,1272,885,986,1015,1112,1208,1455,1659,2328,3972,2831,1496,1340,1354,614,317,0,0,0
"1705","2019-11-04","2호선",218,"종합운동장","승차",1,89,284,964,1420,903,448,548,409,378,425,596,731,785,842,450,360,283,190,90,35,4,1,0
"1706","2019-11-04","2호선",218,"종합운동장","하차",1,55,390,1072,1559,776,523,324,409,444,565,522,544,696,1217,837,486,487,587,249,100,14,2,0
"1707","2019-11-04","2호선",219,"삼성(무역센터)","승차",6,151,341,878,1213,1073,994,1606,1803,2295,2754,3745,4209,7271,14292,8759,5618,4240,2975,866,154,3,0,0
"1708","2019-11-04","2호선",219,"삼성(무역센터)","하차",0,244,1872,6120,16981,11734,4658,3208,2708,2943,2473,2481,2250,2530,2897,1763,854,656,604,280,97,73,0,0
"1709","2019-11-04","2호선",220,"선릉","승차",3,169,429,991,1620,1505,1559,1972,2255,2650,3102,4001,5678,7352,14110,7387,4198,4212,3072,1132,208,0,0,0
"1710","2019-11-04","2호선",220,"선릉","하차",0,294,1729,5205,15539,10048,4296,2782,2213,2544,2332,2010,2004,2196,2657,1752,1013,804,720,375,191,0,0,0
"1711","2019-11-04","2호선",221,"역삼","승차",2,128,303,735,1310,1045,1014,1392,1707,2067,2516,3256,3928,7690,13981,7057,4009,3776,2553,940,207,1,0,0
"1712","2019-11-04","2호선",221,"역삼","하차",2,362,1701,6386,17781,13212,5013,2755,2332,2441,2231,2082,1901,1993,2534,1880,958,664,566,406,148,0,0,0
"1713","2019-11-04","2호선",222,"강남","승차",10,398,776,1904,3180,2752,2313,2934,3794,4465,4663,5841,6513,9595,15822,10000,8024,9485,9114,2894,584,0,0,0
"1714","2019-11-04","2호선",222,"강남","하차",3,558,2592,7662,16961,15027,7013,5009,4335,5115,4560,4442,4846,5931,9228,6492,2425,2040,1534,974,339,1,0,0
"1715","2019-11-04","2호선",223,"교대(법원.검찰청)","승차",0,83,553,1381,1976,1394,1247,1392,1491,1936,2220,2478,2607,4104,7046,3304,2612,2772,2340,793,165,3,0,0
"1716","2019-11-04","2호선",223,"교대(법원.검찰청)","하차",0,351,1212,2977,7975,6381,3187,2621,2215,2412,2183,2151,2136,2879,3740,2365,1158,1075,868,442,187,3,0,0
"1717","2019-11-04","2호선",224,"서초","승차",0,45,313,650,1259,1095,863,926,943,1267,1305,1595,2073,2946,4980,2270,1346,1608,868,261,56,0,0,0
"1718","2019-11-04","2호선",224,"서초","하차",0,254,813,2280,6078,4524,1972,1199,976,994,1015,892,829,1003,1272,852,471,416,399,235,73,0,0,0
"1719","2019-11-04","2호선",225,"방배","승차",1,118,426,1287,1778,1355,786,852,858,1009,1062,1495,1860,2382,3842,1578,1227,1309,881,425,100,0,0,0
